Date,SPY,AAPL,MSFT,GOOGL,BABA
2023-03-13,370.4332275390625,148.32125854492188,248.6119384765625,90.4267578125,78.72972106933594
2023-03-14,376.55645751953125,150.41098022460938,255.3383331298828,93.26532745361328,79.63192749023438
2023-03-15,374.2013854980469,150.80528259277344,259.89111328125,95.38926696777344,77.4096450805664
2023-03-16,380.76678466796875,153.6243896484375,270.4261779785156,99.56769561767578,78.08392333984375
2023-03-17,376.31463623046875,152.78656005859375,273.58868408203125,100.85794067382812,77.56159210205078
2023-03-20,379.93310546875,155.1522674560547,266.5391540527344,100.46095275878906,76.92530059814453
2023-03-21,384.9218444824219,157.0054473876953,268.0567932128906,104.13319396972656,79.48947143554688
2023-03-22,378.3602600097656,155.57615661621094,266.5979309082031,102.59481811523438,79.4419937133789
2023-03-23,379.383056640625,156.66041564941406,271.8556823730469,104.80809783935547,82.16761016845703
2023-03-24,381.8726806640625,157.96160888671875,274.7048034667969,104.64930725097656,82.52849578857422
2023-03-27,382.58673095703125,156.01974487304688,270.60247802734375,101.69164276123047,81.7877426147461
2023-03-28,381.7278747558594,155.39871215820312,269.47650146484375,100.27236938476562,93.44998931884766
2023-03-29,387.2762756347656,158.4741668701172,274.6461181640625,100.62966918945312,94.8935317993164
2023-03-30,389.5439147949219,160.04147338867188,278.1120910644531,100.13341522216797,98.1794662475586
2023-03-31,395.03436279296875,162.54518127441406,282.273193359375,102.9521255493164,97.03984069824219
2023-04-03,396.5396728515625,163.79705810546875,281.2255554199219,103.57740020751953,93.44049072265625
2023-04-04,394.3396301269531,163.2647705078125,281.1766357421875,103.93470001220703,95.65328216552734
2023-04-05,393.30712890625,161.4214630126953,278.39605712890625,103.68658447265625,93.59244537353516
2023-04-06,394.84136962890625,162.30862426757812,285.50421142578125,107.6069564819336,97.57166290283203
2023-04-10,395.24658203125,159.71617126464844,283.3404235839844,105.64180755615234,96.43203735351562
2023-04-11,395.3527526855469,158.5037384033203,276.91754150390625,104.55997467041016,94.7415771484375
2023-04-12,393.7413330078125,157.81375122070312,277.56378173828125,103.85529327392578,89.11936950683594
2023-04-13,398.9712829589844,163.19578552246094,283.7810363769531,106.6243667602539,91.33216857910156
2023-04-14,397.9966735839844,162.8507537841797,280.15838623046875,108.05357360839844,89.79366302490234
2023-04-17,399.4247741699219,162.87045288085938,282.76275634765625,105.17533111572266,91.56958770751953
2023-04-18,399.6852722167969,164.09278869628906,282.3417053222656,103.71634674072266,90.68637084960938
2023-04-19,399.6177978515625,165.23622131347656,282.4201354980469,103.39874267578125,88.7869873046875
2023-04-20,397.4370422363281,164.27020263671875,280.12896728515625,104.50042724609375,86.17532348632812
2023-04-21,397.7458190917969,162.6634979248047,279.7863464355469,104.6195297241211,84.64631652832031
2023-04-24,398.1607360839844,162.96905517578125,275.8797302246094,105.17533111572266,82.51899719238281
2023-04-25,391.84039306640625,161.4313201904297,269.6625061035156,103.07122039794922,78.74871063232422
2023-04-26,390.18072509765625,161.4214630126953,289.1954650878906,102.93226623535156,78.65373229980469
2023-04-27,397.94842529296875,166.00506591796875,298.45770263671875,106.78317260742188,80.22073364257812
2023-04-28,401.3450012207031,167.2569122314453,300.8368835449219,106.53504943847656,80.42967224121094
2023-05-01,400.93975830078125,167.16819763183594,299.1724548339844,106.3960952758789,79.92633056640625
2023-05-02,396.4334716796875,166.13319396972656,299.02557373046875,104.53019714355469,77.42863464355469
2023-05-03,393.7123718261719,165.0587615966797,298.03668212890625,104.6195297241211,77.38114929199219
2023-05-04,390.9237060546875,163.42245483398438,299.02557373046875,103.9049301147461,78.34033966064453
2023-05-05,398.1607360839844,171.09140014648438,304.1560974121094,104.77832794189453,79.03361511230469
2023-05-08,398.2668762207031,171.0223846435547,302.1978454589844,106.96182250976562,79.11909484863281
2023-05-09,396.5203857421875,169.31710815429688,300.5823059082031,106.54496765136719,78.08392333984375
2023-05-10,398.3730773925781,171.08151245117188,305.78131103515625,110.91197967529297,78.7771987915039
2023-05-11,397.67822265625,171.26881408691406,303.6273193359375,115.69583892822266,83.46869659423828
2023-05-12,397.1572570800781,170.34097290039062,302.51116943359375,116.62879943847656,81.04696655273438
2023-05-15,398.5274353027344,169.847412109375,302.99090576171875,115.63629150390625,83.89605712890625
2023-05-16,395.8641052246094,169.847412109375,305.2232666015625,118.61378479003906,84.29492950439453
2023-05-17,400.6695251464844,170.4593963623047,308.1080627441406,119.93379974365234,86.11833953857422
2023-05-18,404.5293273925781,172.78890991210938,312.543212890625,121.90888977050781,81.45533752441406
2023-05-19,403.940673828125,172.89749145507812,312.36663818359375,121.83941650390625,79.75538635253906
2023-05-22,404.1047058105469,171.9499053955078,315.15338134765625,124.11224365234375,81.76873779296875
2023-05-23,399.5694885253906,169.34397888183594,309.3444519042969,121.64090728759766,78.7107162475586
2023-05-24,396.6746826171875,169.62039184570312,307.9609069824219,119.99336242675781,77.1247329711914
2023-05-25,400.1098937988281,170.7555389404297,319.804443359375,122.55401611328125,74.81697082519531
2023-05-26,405.29150390625,173.16400146484375,326.6435852050781,123.67554473876953,76.89680480957031
2023-05-30,405.44598388671875,175.00985717773438,324.9951171875,122.74259948730469,74.71250915527344
2023-05-31,403.1977844238281,174.9604949951172,322.22802734375,121.94859313964844,75.5482406616211
2023-06-01,407.02850341796875,177.76382446289062,326.33941650390625,122.7922134399414,78.82467651367188
2023-06-02,412.9145812988281,178.61268615722656,329.10650634765625,123.73509216308594,80.03079986572266
2023-06-05,412.123291015625,177.26040649414062,329.6363525390625,125.06505584716797,80.15425872802734
2023-06-06,413.0207214355469,176.8951873779297,327.41876220703125,126.35528564453125,82.33855438232422
2023-06-07,411.5925598144531,175.52313232421875,317.31201171875,121.58135986328125,80.989990234375
2023-06-08,414.0821533203125,178.2376251220703,319.1567687988281,121.22406005859375,81.80672454833984
2023-06-09,414.82513427734375,178.62258911132812,320.6580505371094,121.31338500976562,81.19892120361328
2023-06-12,418.5884094238281,181.41600036621094,325.6231384277344,122.71281433105469,81.54081726074219
2023-06-13,421.3480529785156,180.94223022460938,328.017333984375,122.90139770507812,83.1078109741211
2023-06-14,421.849853515625,181.57394409179688,331.0101318359375,122.74259948730469,84.86474609375
2023-06-15,427.07977294921875,183.60736083984375,341.56817626953125,124.15194702148438,87.56187438964844
2023-06-16,425.62506103515625,182.5314178466797,335.9064636230469,122.60364532470703,87.46690368652344
2023-06-20,423.4168395996094,182.62025451660156,331.7067565917969,122.17686462402344,83.50668334960938
2023-06-21,421.24737548828125,181.5838165283203,327.301025390625,119.64598846435547,82.40503692626953
2023-06-22,422.7679748535156,184.58456420898438,333.33563232421875,122.22649383544922,82.51899719238281
2023-06-23,419.5718688964844,184.26870727539062,328.733642578125,121.42256164550781,80.64810180664062
2023-06-26,417.85760498046875,182.8769073486328,322.4341735839844,117.45256042480469,81.1704330444336
2023-06-27,422.4386901855469,185.63087463378906,328.2920837402344,117.44264221191406,82.7469253540039
2023-06-28,422.65179443359375,186.80551147460938,329.5480651855469,119.27877044677734,80.3346939086914
2023-06-29,424.3175354003906,187.14108276367188,328.7630920410156,118.20686340332031,79.3470230102539
2023-06-30,429.3248291015625,191.46453857421875,334.1500549316406,118.80235290527344,79.1570816040039
2023-07-03,429.8188171386719,189.9740447998047,331.64788818359375,119.00086975097656,79.84085845947266
2023-07-05,429.17950439453125,188.85861206054688,331.8049011230469,120.83699035644531,80.05929565429688
2023-07-06,425.81878662109375,189.3324432373047,334.8663330078125,119.20928955078125,79.62242889404297
2023-07-07,424.74371337890625,188.21701049804688,330.89239501953125,118.5840072631836,85.99488830566406
2023-07-10,425.81878662109375,186.17373657226562,325.6034851074219,115.57674407958984,86.00437927246094
2023-07-11,428.5306396484375,185.650634765625,326.2315368652344,116.26155090332031,87.17250061035156
2023-07-12,431.9785461425781,187.3187713623047,330.87274169921875,118.03814697265625,89.27133178710938
2023-07-13,435.4071044921875,188.07882690429688,336.23028564453125,123.60607147216797,91.75003051757812
2023-07-14,435.13592529296875,188.2268829345703,338.76190185546875,124.47946166992188,89.80316162109375
2023-07-17,436.6468505859375,191.48426818847656,339.2427062988281,123.71524810791016,88.71101379394531
2023-07-18,439.8913879394531,191.2276153564453,352.74444580078125,122.8319091796875,86.61217498779297
2023-07-19,440.8695373535156,192.57992553710938,348.4172668457031,121.11489868164062,87.45741271972656
2023-07-20,437.9446105957031,190.63540649414062,340.3613586425781,118.30610656738281,87.2769775390625
2023-07-21,437.9446105957031,189.46072387695312,337.3194580078125,119.1199722290039,87.53338623046875
2023-07-24,439.9010925292969,190.26028442382812,338.6343078613281,120.61864471435547,91.50311279296875
2023-07-25,441.10198974609375,191.1190643310547,344.3941955566406,121.29354095458984,90.20204162597656
2023-07-26,441.16986083984375,191.98765563964844,331.4320373535156,128.30059814453125,92.25337219238281
2023-07-27,438.2448425292969,190.72421264648438,324.51434326171875,128.42962646484375,90.6388931274414
2023-07-28,442.535400390625,193.3004913330078,332.020751953125,131.58575439453125,95.49182891845703
2023-07-31,443.3780517578125,193.9125213623047,329.6168212890625,131.72471618652344,97.02084350585938
2023-08-01,442.1092529296875,193.08334350585938,330.02886962890625,130.56349182128906,95.06446838378906
2023-08-02,435.9591369628906,190.09249877929688,321.354736328125,127.41727447509766,90.28750610351562
2023-08-03,434.7098083496094,188.70069885253906,320.530517578125,127.48673248291016,92.6712417602539
2023-08-04,432.74371337890625,179.6392822265625,321.62945556640625,127.14929962158203,92.02544403076172
2023-08-07,436.5209045410156,176.5398406982422,323.91583251953125,130.54364013671875,91.70254516601562
2023-08-08,434.62261962890625,177.4775390625,319.9319763183594,130.41464233398438,89.48026275634766
2023-08-09,431.717041015625,175.88836669921875,316.18365478515625,128.6876678466797,90.07856750488281
2023-08-10,431.8720397949219,175.6711883544922,316.8705139160156,128.7174530029297,94.21924591064453
2023-08-11,431.6202087402344,175.73049926757812,314.9865417480469,128.5884246826172,90.9048080444336
2023-08-14,434.0027160644531,177.38116455078125,317.9596862792969,130.34515380859375,88.75849151611328
2023-08-15,428.9471130371094,175.39443969726562,315.820556640625,128.8067626953125,86.98255920410156
2023-08-16,425.7994384765625,174.52464294433594,315.0535888671875,127.7348861694336,84.63682556152344
2023-08-17,422.55487060546875,171.98440551757812,311.5923767089844,128.9457244873047,86.08985137939453
2023-08-18,422.7582702636719,172.46875,311.19903564453125,126.5041732788086,83.60165405273438
2023-08-21,425.5088806152344,173.80308532714844,316.5089416503906,127.4073486328125,84.11448669433594
2023-08-22,424.3562927246094,175.17697143554688,317.0792236328125,128.11203002929688,83.64913940429688
2023-08-23,429.0826721191406,179.0219268798828,321.5434875488281,131.37733459472656,85.32059478759766
2023-08-24,423.135986328125,174.33685302734375,314.63079833984375,128.8067626953125,84.6273193359375
2023-08-25,426.11907958984375,176.54100036621094,317.590576171875,128.90603637695312,85.30160522460938
2023-08-28,428.8211975097656,178.1027069091797,318.2985534667969,130.02755737304688,87.59986877441406
2023-08-29,435.0197448730469,181.98716735839844,322.929931640625,133.5608673095703,89.29981994628906
2023-08-30,436.81146240234375,185.47625732421875,323.3035888671875,134.86102294921875,88.9389419555664
2023-08-31,436.1722412109375,185.69374084472656,322.29083251953125,135.14883422851562,88.22666931152344
2023-09-01,436.98583984375,187.26531982421875,323.17578125,134.64266967773438,90.23052978515625
2023-09-05,435.0972595214844,187.50253295898438,327.98419189453125,134.75186157226562,89.88863372802734
2023-09-06,432.1722106933594,180.79119873046875,327.3254089355469,133.45169067382812,89.69869232177734
2023-09-07,430.8454284667969,175.50318908691406,324.4049377441406,134.2456512451172,85.44406127929688
2023-09-08,431.4942932128906,176.11598205566406,328.69219970703125,135.35728454589844,85.52003479003906
2023-09-11,434.33203125,177.28231811523438,332.3009338378906,135.89321899414062,84.24745178222656
2023-09-12,431.9494323730469,174.25779724121094,326.23382568359375,134.3250732421875,83.85807800292969
2023-09-13,432.453125,172.19198608398438,330.4522705078125,135.684814453125,83.23126983642578
2023-09-14,436.1819152832031,173.70425415039062,333.04827880859375,137.0643768310547,83.57315826416016
2023-09-15,430.9266357421875,172.98269653320312,324.7097473144531,136.36964416503906,82.68994140625
2023-09-18,431.1794128417969,175.90841674804688,323.569091796875,137.17355346679688,82.6424560546875
2023-09-19,430.28515625,176.99569702148438,323.1659240722656,137.0048065185547,82.72793579101562
2023-09-20,426.3294372558594,173.4571533203125,315.4173889160156,132.73709106445312,81.42684173583984
2023-09-21,419.28289794921875,171.9152069091797,314.1981201171875,129.4618377685547,79.87885284423828
2023-09-22,418.34014892578125,172.7652587890625,311.72015380859375,129.27325439453125,83.85807800292969
2023-09-25,420.09930419921875,174.04031372070312,312.2413635253906,130.12680053710938,82.83240509033203
2023-09-26,413.9275207519531,169.96803283691406,306.9314880371094,127.60585021972656,81.58830261230469
2023-09-27,414.0928039550781,168.45578002929688,307.57061767578125,129.56106567382812,81.85421752929688
2023-09-28,416.4934387207031,168.71275329589844,308.40643310546875,131.31781005859375,81.2369155883789
2023-09-29,415.4826354980469,169.2267608642578,310.4811706542969,129.87867736816406,82.37654113769531
2023-10-02,415.3174133300781,171.73728942871094,316.43023681640625,133.1638641357422,82.17710876464844
2023-10-03,409.7579345703125,170.40292358398438,308.1606140136719,131.43690490722656,80.28721618652344
2023-10-04,412.7417907714844,171.64834594726562,313.63763427734375,134.225830078125,79.85035705566406
2023-10-05,412.5862731933594,172.8838653564453,314.0309143066406,134.05711364746094,79.46097564697266
2023-10-06,417.48480224609375,175.43399047851562,321.7991638183594,136.54827880859375,81.73075103759766
2023-10-09,420.15765380859375,176.91661071777344,324.31646728515625,137.3819580078125,80.58162689208984
2023-10-10,422.34454345703125,176.32354736328125,322.9102783203125,137.024658203125,82.784912109375
2023-10-11,424.07452392578125,177.71722412109375,326.8730773925781,139.4960174560547,83.3642349243164
2023-10-12,421.4891662597656,178.61671447753906,325.63409423828125,137.9278564453125,80.25872802734375
2023-10-13,419.3897705078125,176.77822875976562,322.2613220214844,136.32994079589844,79.79337310791016
2023-10-16,423.80242919921875,176.6497344970703,327.0893859863281,138.05686950683594,80.06877899169922
2023-10-17,423.782958984375,175.09791564941406,326.5190734863281,138.67221069335938,79.68891143798828
2023-10-18,418.1360168457031,173.80308532714844,324.60162353515625,136.92543029785156,78.83419036865234
2023-10-19,414.46209716796875,173.4275360107422,325.7913818359375,136.71701049804688,77.50460815429688
2023-10-20,409.3691711425781,170.87741088867188,321.2190246582031,134.58314514160156,75.91862487792969
2023-10-23,408.6596374511719,170.99598693847656,323.82476806640625,135.47637939453125,76.45995330810547
2023-10-24,411.7406921386719,171.430908203125,325.0145568847656,137.76904296875,78.70123291015625
2023-10-25,405.831298828125,169.11802673339844,334.98541259765625,124.66803741455078,76.95378875732422
2023-10-26,400.9716491699219,164.95677185058594,322.41864013671875,121.3630142211914,78.35933685302734
2023-10-27,399.15411376953125,166.2713623046875,324.30657958984375,121.25384521484375,78.65373229980469
2023-10-30,403.9263610839844,168.3173828125,331.6814270019531,123.52665710449219,78.9576416015625
2023-10-31,406.4631042480469,168.7918243408203,332.4681091308594,123.1495132446289,78.38782501220703
2023-11-01,410.7978820800781,171.95472717285156,340.29522705078125,125.50173950195312,78.33084106445312
2023-11-02,418.6705627441406,175.51304626464844,342.50775146484375,126.533935546875,79.21405792236328
2023-11-03,422.4903259277344,174.6036834716797,346.9129943847656,128.13186645507812,81.01847839355469
2023-11-06,423.4622497558594,177.15382385253906,350.5807800292969,129.27325439453125,81.06596374511719
2023-11-07,424.66741943359375,179.7138214111328,354.51397705078125,129.98785400390625,81.11345672607422
2023-11-08,424.97845458984375,180.77139282226562,357.139404296875,130.851318359375,80.53414154052734
2023-11-09,421.6641540527344,180.2969970703125,354.6712646484375,129.26332092285156,78.56826782226562
2023-11-10,428.244140625,184.48348999023438,363.50146484375,131.59571838378906,78.58726501464844
2023-11-13,427.8359375,182.8999481201172,360.56134033203125,131.09945678710938,78.12191772460938
2023-11-14,436.1362609863281,185.5128173828125,364.0914001464844,132.61798095703125,79.65091705322266
2023-11-15,437.0595703125,186.07693481445312,364.2392883300781,133.6104736328125,82.68994140625
2023-11-16,437.5942077636719,187.7594757080078,370.643798828125,135.90313720703125,75.13037109375
2023-11-17,438.1383972167969,187.73968505859375,364.4165954589844,134.2952880859375,73.69632720947266
2023-11-20,441.51104736328125,189.48159790039062,371.8951416015625,135.22824096679688,74.51306915283203
2023-11-21,440.548828125,188.67990112304688,367.58935546875,135.94284057617188,74.96892547607422
2023-11-22,442.2496643066406,189.343017578125,372.2991027832031,137.45144653320312,74.9879150390625
2023-11-24,442.5218505859375,188.0167999267578,371.8852233886719,135.66494750976562,74.54156494140625
2023-11-27,441.724853515625,187.83863830566406,373.0479431152344,135.3870391845703,73.62985229492188
2023-11-28,442.1622619628906,188.44236755371094,377.077880859375,136.17111206054688,72.87959289550781
2023-11-29,441.8512268066406,187.42295837402344,373.2843933105469,133.97772216796875,70.91372680664062
2023-11-30,443.5909729003906,187.99696350097656,373.343505859375,131.53614807128906,71.1131591796875
2023-12-01,446.2152099609375,189.2737579345703,369.0081787109375,130.8711700439453,70.26793670654297
2023-12-04,443.8728942871094,187.48236083984375,363.7170715332031,128.30059814453125,69.3562240600586
2023-12-05,443.785400390625,191.43130493164062,367.04736328125,130.0076904296875,68.73892211914062
2023-12-06,441.9970397949219,190.34263610839844,363.38201904296875,129.0449676513672,67.89369201660156
2023-12-07,445.3695983886719,192.2725830078125,365.50042724609375,135.90313720703125,68.69144439697266
2023-12-08,447.2843017578125,193.69776916503906,368.7322692871094,133.97772216796875,68.51100158691406
2023-12-11,449.0240478515625,191.1937713623047,365.8453063964844,132.2904510498047,67.77973937988281
2023-12-12,451.0749816894531,192.70806884765625,368.8800354003906,131.5262451171875,67.7987289428711
2023-12-13,457.2952575683594,195.92465209960938,368.87017822265625,131.57586669921875,67.86520385742188
2023-12-14,458.7629089355469,196.07308959960938,360.5541687011719,130.9505615234375,68.86238098144531
2023-12-15,458.007568359375,195.53863525390625,365.2837219238281,131.60562133789062,70.76177978515625
2023-12-18,460.58392333984375,193.8759307861328,367.1754455566406,134.78163146972656,70.12547302246094
2023-12-19,463.3846130371094,194.91514587402344,367.7765197753906,135.625244140625,71.5975112915039
2023-12-20,456.9633483886719,192.82684326171875,365.1752624511719,137.3025665283203,70.59654235839844
2023-12-21,461.29620361328125,192.67835998535156,368.0523681640625,139.36697387695312,73.39730834960938
2023-12-22,462.22332763671875,191.60948181152344,369.07708740234375,140.42897033691406,72.45409393310547
2023-12-26,464.1750793457031,191.0651397705078,369.1559143066406,140.45872497558594,73.00270080566406
2023-12-27,465.01434326171875,191.16407775878906,368.57464599609375,139.31735229492188,73.25293731689453
2023-12-28,465.1899719238281,191.5896759033203,369.7668151855469,139.17840576171875,74.34052276611328
2023-12-29,463.8432922363281,190.5504608154297,370.51568603515625,138.6424560546875,74.60038757324219
2024-01-02,461.2474365234375,183.73130798339844,365.4216003417969,137.13385009765625,71.95362091064453
2024-01-03,457.4805908203125,182.35560607910156,365.1556091308594,137.87823486328125,73.71492004394531
2024-01-04,456.0069885253906,180.03965759277344,362.53466796875,135.36720275878906,71.85737609863281
2024-01-05,456.63153076171875,179.317138671875,362.34747314453125,134.71212768554688,70.2693099975586
2024-01-08,463.1504211425781,183.65213012695312,369.1854553222656,137.798828125,70.1441879272461
2024-01-09,462.44781494140625,183.23648071289062,370.2693786621094,139.89300537109375,69.31646728515625
2024-01-10,465.0631408691406,184.275634765625,377.1467590332031,141.21304321289062,68.72937774658203
2024-01-11,464.85821533203125,183.68179321289062,378.9794921875,141.0145263671875,69.66295623779297
2024-01-12,465.1802062988281,184.00843811035156,382.7630920410156,141.58023071289062,69.14322662353516
2024-01-16,463.4724426269531,181.74197387695312,384.5365905761719,141.4214630126953,66.85256958007812
2024-01-17,460.8961486816406,180.80172729492188,383.7483825683594,140.4091033935547,66.34246826171875
2024-01-18,464.99481201171875,186.69056701660156,388.083740234375,142.40403747558594,65.4955062866211
2024-01-19,470.79150390625,189.59042358398438,392.813232421875,145.28228759765625,66.81407165527344
2024-01-22,471.78692626953125,191.89646911621094,390.6849365234375,144.89523315429688,66.05372619628906
2024-01-23,473.16290283203125,193.17323303222656,393.0398864746094,145.9373321533203,71.24139404296875
2024-01-24,473.6801452636719,192.5001983642578,396.6460266113281,147.58489990234375,72.3770980834961
2024-01-25,476.2564392089844,192.17359924316406,398.9221496582031,150.7311248779297,71.07777404785156
2024-01-26,475.6513671875,190.44158935546875,397.99591064453125,151.04872131347656,71.23177337646484
2024-01-29,479.4182434082031,189.7587127685547,403.7008361816406,152.35882568359375,70.81791687011719
2024-01-30,479.0473937988281,186.10659790039062,402.58746337890625,150.32418823242188,69.60520935058594
2024-01-31,471.23065185546875,182.50404357910156,391.7392272949219,139.0493927001953,69.4608383178711
2024-02-01,477.39825439453125,184.93875122070312,397.8481140136719,140.10145568847656,69.73995971679688
2024-02-02,482.4239807128906,183.93914794921875,405.1788330078125,141.3123016357422,69.1528549194336
2024-02-05,480.6673889160156,185.75030517578125,399.6906433105469,142.60252380371094,71.8284912109375
2024-02-06,482.06292724609375,187.3536834716797,399.5329895019531,143.0194091796875,75.2933578491211
2024-02-07,486.0834655761719,187.46253967285156,407.96722412109375,144.44857788085938,70.87566375732422
2024-02-08,486.2981872558594,186.38375854492188,408.0263977050781,144.81582641601562,68.12301635742188
2024-02-09,489.108642578125,187.14682006835938,414.37176513671875,147.88262939453125,69.31646728515625
2024-02-12,488.8940124511719,185.46212768554688,409.1595153808594,146.4236297607422,70.3944320678711
2024-02-13,482.1604309082031,183.37115478515625,400.3507995605469,144.0515899658203,68.91223907470703
2024-02-14,486.54217529296875,182.4892120361328,404.22039794921875,144.84559631347656,70.63504791259766
2024-02-15,489.8991394042969,182.20181274414062,401.32806396484375,141.69935607910156,71.04890441894531
2024-02-16,487.45947265625,180.66578674316406,398.8602600097656,139.4662322998047,71.13552856445312
2024-02-20,484.7758483886719,179.9225311279297,397.60662841796875,140.0617218017578,70.3944320678711
2024-02-21,485.2149353027344,180.67572021484375,397.0044250488281,141.4810028076172,72.74283599853516
2024-02-22,495.2567443847656,182.70718383789062,406.35260009765625,143.0094757080078,73.26256561279297
2024-02-23,495.5982666015625,180.8739013671875,405.05938720703125,142.8804473876953,73.10856628417969
2024-02-26,493.7831115722656,179.52618408203125,402.2955322265625,136.53836059570312,73.63792419433594
2024-02-27,494.700439453125,180.98291015625,402.2362976074219,137.83853149414062,74.76400756835938
2024-02-28,494.0466613769531,179.78379821777344,402.4731750488281,135.35728454589844,71.78999328613281
2024-02-29,495.82269287109375,179.11985778808594,408.3170471191406,137.4216766357422,71.25101470947266
2024-03-01,500.4776611328125,178.03970336914062,410.15301513671875,136.111572265625,71.8188705444336
2024-03-04,499.9409484863281,173.5208282470703,409.5805358886719,132.35000610351562,69.29722595214844
2024-03-05,494.9444274902344,168.58570861816406,397.4684143066406,131.67510986328125,69.36459350585938
2024-03-06,497.45245361328125,167.59475708007812,396.9156188964844,130.41464233398438,70.94303131103516
2024-03-07,502.39031982421875,167.47581481933594,403.8749084472656,133.3722686767578,69.81695556640625
2024-03-08,499.3749084472656,169.19020080566406,400.99249267578125,134.39454650878906,70.78904724121094
2024-03-11,498.94549560546875,171.1920166015625,399.3143310546875,136.63760375976562,72.04986572265625
2024-03-12,504.3128967285156,171.66769409179688,409.93585205078125,137.4613800048828,73.20481872558594
2024-03-13,503.52239990234375,169.58663940429688,409.7581481933594,138.74169921875,73.52243041992188
2024-03-14,502.5270080566406,171.4397430419922,419.7479553222656,142.0269012451172,70.6446762084961
2024-03-15,499.07635498046875,171.0631866455078,411.0611877441406,140.12127685546875,70.6639175415039
2024-03-18,502.0424499511719,172.1532745361328,411.9496154785156,146.572509765625,70.76016235351562
2024-03-19,504.832275390625,174.49197387695312,415.98699951171875,145.9274139404297,70.6639175415039
2024-03-20,509.501708984375,177.05862426757812,419.7578430175781,147.62461853027344,71.3953857421875
2024-03-21,511.1853942871094,169.82444763183594,423.8445129394531,146.49313354492188,71.05853271484375
2024-03-22,510.2162780761719,170.7262420654297,423.22265625,149.63937377929688,69.4223403930664
2024-03-25,508.8067321777344,169.30914306640625,417.4183044433594,148.9446258544922,68.77749633789062
2024-03-26,507.866943359375,168.179443359375,416.2238464355469,149.5401153564453,68.79674530029297
2024-03-27,512.1349487304688,171.7469482421875,416.0067138671875,149.73863220214844,68.9026107788086
2024-03-28,512.037109375,169.9334716796875,415.3058776855469,149.7981719970703,69.64370727539062
2024-04-01,511.1462097167969,168.49652099609375,419.1063537597656,154.323974609375,70.61579895019531
2024-04-02,507.8963928222656,167.3172607421875,416.0166320800781,153.4009552001953,70.1441879272461
2024-04-03,508.4541931152344,168.11996459960938,415.0393371582031,153.75823974609375,69.72071075439453
2024-04-04,502.2480163574219,167.29747009277344,412.5024108886719,149.40115356445312,69.24909210205078
2024-04-05,507.4949035644531,168.0506134033203,420.04412841796875,151.3563995361328,68.9699935913086
2024-04-08,507.7787780761719,166.93080139160156,419.1260681152344,153.6887969970703,69.01811218261719
2024-04-09,508.3661804199219,168.13978576660156,420.7943115234375,155.4256591796875,70.25006103515625
2024-04-10,503.2758483886719,166.26681518554688,417.81317138671875,154.96910095214844,71.78999328613281
2024-04-11,507.0740661621094,173.46136474609375,422.423095703125,158.214599609375,72.04023742675781
2024-04-12,500.0748291015625,174.95774841308594,416.4706726074219,156.5471649169922,68.61388397216797
2024-04-15,493.80987548828125,171.13255310058594,408.3170471191406,153.69869995117188,67.96903228759766
2024-04-16,492.9092102050781,167.85240173339844,409.244873046875,153.24215698242188,66.9969482421875
2024-04-17,489.9920654296875,166.48483276367188,406.5401611328125,154.3041229248047,66.2365951538086
2024-04-18,488.9837951660156,165.5334930419922,399.0675354003906,154.84007263183594,66.29434204101562
2024-04-19,484.7157897949219,163.5118865966797,393.9838562011719,152.9344940185547,66.47721099853516
2024-04-22,489.1795959472656,164.34432983398438,395.80010986328125,155.10804748535156,68.02677154541016
2024-04-23,494.9844665527344,165.39479064941406,402.32513427734375,157.0731964111328,69.78807830810547
2024-04-24,494.74957275390625,167.4956512451172,403.7959289550781,157.93670654296875,71.8284912109375
2024-04-25,492.8700866699219,168.35780334472656,393.90484619140625,154.8301544189453,72.29048156738281
2024-04-26,497.53948974609375,167.7731170654297,401.0912170410156,170.6605224609375,72.71395874023438
2024-04-29,499.3014831542969,171.93524169921875,397.0735778808594,164.9040069580078,73.54168701171875
2024-04-30,491.3919372558594,168.79385375976562,384.31982421875,161.55931091308594,72.04023742675781
2024-05-01,489.7962951660156,167.7731170654297,389.8576354980469,162.63119506835938,72.67546844482422
2024-05-02,494.3775634765625,171.469482421875,392.7203063964844,165.37049865722656,77.31452941894531
2024-05-03,500.5055236816406,181.72613525390625,401.4267883300781,165.98587036132812,78.27699279785156
2024-05-06,505.6741943359375,180.07119750976562,408.2182922363281,166.83941650390625,78.48873138427734
2024-05-07,506.2321472167969,180.75498962402344,404.07232666015625,169.96578979492188,76.39056396484375
2024-05-08,506.2811279296875,181.09190368652344,405.25689697265625,168.10980224609375,75.51472473144531
2024-05-09,509.1982116699219,182.90541076660156,407.01397705078125,168.6854705810547,76.47718048095703
2024-05-10,509.8541259765625,181.64515686035156,409.40283203125,167.38528442382812,77.03541564941406
2024-05-13,509.9226379394531,184.85037231445312,408.39593505859375,167.87159729003906,81.42424011230469
2024-05-14,512.26220703125,185.9915313720703,411.1993713378906,169.06259155273438,76.52531433105469
2024-05-15,518.6055297851562,188.26394653320312,418.3887939453125,171.21632385253906,77.94974517822266
2024-05-16,517.5385131835938,188.38304138183594,416.32196044921875,172.87379455566406,83.44540405273438
2024-05-17,518.2825317382812,188.41281127929688,415.5506591796875,174.73971557617188,85.21633911132812
